image_name,github_url
2332004_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2332004_cropped.png?raw=true
2358292_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2358292_cropped.png?raw=true
2355160_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2355160_cropped.png?raw=true
2319267_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2319267_cropped.png?raw=true
2319737_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2319737_cropped.png?raw=true
2359939_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2359939_cropped.png?raw=true
2414566_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2414566_cropped.png?raw=true
2412842_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2412842_cropped.png?raw=true
2366868_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2366868_cropped.png?raw=true
2392536_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2392536_cropped.png?raw=true
2370952_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2370952_cropped.png?raw=true
2417918_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2417918_cropped.png?raw=true
1239_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/1239_cropped.png?raw=true
2360705_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2360705_cropped.png?raw=true
2322755_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2322755_cropped.png?raw=true
2335061_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2335061_cropped.png?raw=true
2378024_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2378024_cropped.png?raw=true
2398507_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2398507_cropped.png?raw=true
2406837_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2406837_cropped.png?raw=true
2333433_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2333433_cropped.png?raw=true
2367009_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2367009_cropped.png?raw=true
285649_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/285649_cropped.png?raw=true
2384140_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2384140_cropped.png?raw=true
2411694_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2411694_cropped.png?raw=true
1159721_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/1159721_cropped.png?raw=true
2409566_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2409566_cropped.png?raw=true
2384572_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2384572_cropped.png?raw=true
2362403_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2362403_cropped.png?raw=true
713415_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/713415_cropped.png?raw=true
2406955_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2406955_cropped.png?raw=true
2328080_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2328080_cropped.png?raw=true
2372982_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2372982_cropped.png?raw=true
2327548_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2327548_cropped.png?raw=true
2401621_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2401621_cropped.png?raw=true
4574_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/4574_cropped.png?raw=true
2315716_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2315716_cropped.png?raw=true
2388969_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2388969_cropped.png?raw=true
2343822_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2343822_cropped.png?raw=true
2403222_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2403222_cropped.png?raw=true
2338281_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2338281_cropped.png?raw=true
2410670_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2410670_cropped.png?raw=true
2389028_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2389028_cropped.png?raw=true
2395626_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2395626_cropped.png?raw=true
2338340_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2338340_cropped.png?raw=true
2349393_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2349393_cropped.png?raw=true
2379063_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2379063_cropped.png?raw=true
2386724_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2386724_cropped.png?raw=true
2344888_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2344888_cropped.png?raw=true
3905_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/3905_cropped.png?raw=true
2367027_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2367027_cropped.png?raw=true
2388208_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2388208_cropped.png?raw=true
2369469_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2369469_cropped.png?raw=true
2334056_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2334056_cropped.png?raw=true
2410588_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2410588_cropped.png?raw=true
2415809_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2415809_cropped.png?raw=true
2343663_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2343663_cropped.png?raw=true
2367507_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2367507_cropped.png?raw=true
2327036_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2327036_cropped.png?raw=true
2375928_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2375928_cropped.png?raw=true
2412544_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2412544_cropped.png?raw=true
2364607_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2364607_cropped.png?raw=true
2400227_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2400227_cropped.png?raw=true
2362255_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2362255_cropped.png?raw=true
2369623_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2369623_cropped.png?raw=true
150293_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/150293_cropped.png?raw=true
2342816_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2342816_cropped.png?raw=true
2315846_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2315846_cropped.png?raw=true
2407547_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2407547_cropped.png?raw=true
2333627_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2333627_cropped.png?raw=true
2412017_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2412017_cropped.png?raw=true
2347753_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2347753_cropped.png?raw=true
2361820_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2361820_cropped.png?raw=true
2320317_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2320317_cropped.png?raw=true
2353573_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2353573_cropped.png?raw=true
2330166_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2330166_cropped.png?raw=true
2317421_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2317421_cropped.png?raw=true
1592953_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/1592953_cropped.png?raw=true
2941_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2941_cropped.png?raw=true
2353234_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2353234_cropped.png?raw=true
2406956_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2406956_cropped.png?raw=true
2037_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2037_cropped.png?raw=true
2390363_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2390363_cropped.png?raw=true
2340254_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2340254_cropped.png?raw=true
2350025_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2350025_cropped.png?raw=true
2155_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2155_cropped.png?raw=true
2348551_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2348551_cropped.png?raw=true
1886_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/1886_cropped.png?raw=true
2372713_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2372713_cropped.png?raw=true
2358720_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2358720_cropped.png?raw=true
2393060_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2393060_cropped.png?raw=true
2335170_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2335170_cropped.png?raw=true
2409393_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2409393_cropped.png?raw=true
2394220_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2394220_cropped.png?raw=true
2407642_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2407642_cropped.png?raw=true
2340616_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2340616_cropped.png?raw=true
2411228_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2411228_cropped.png?raw=true
2345137_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2345137_cropped.png?raw=true
2360111_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2360111_cropped.png?raw=true
2361661_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2361661_cropped.png?raw=true
2403343_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2403343_cropped.png?raw=true
2391133_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2391133_cropped.png?raw=true
2853_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2853_cropped.png?raw=true
2378498_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2378498_cropped.png?raw=true
2399636_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2399636_cropped.png?raw=true
2409622_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2409622_cropped.png?raw=true
2354663_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2354663_cropped.png?raw=true
2350200_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2350200_cropped.png?raw=true
2373674_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2373674_cropped.png?raw=true
2359275_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2359275_cropped.png?raw=true
2391590_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2391590_cropped.png?raw=true
2383599_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2383599_cropped.png?raw=true
2399143_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2399143_cropped.png?raw=true
2405064_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2405064_cropped.png?raw=true
3856_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/3856_cropped.png?raw=true
2361900_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2361900_cropped.png?raw=true
2346061_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2346061_cropped.png?raw=true
2410106_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2410106_cropped.png?raw=true
2410780_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2410780_cropped.png?raw=true
2363931_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2363931_cropped.png?raw=true
2333209_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2333209_cropped.png?raw=true
2400160_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2400160_cropped.png?raw=true
2390438_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2390438_cropped.png?raw=true
2396773_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2396773_cropped.png?raw=true
2378871_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2378871_cropped.png?raw=true
2410158_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2410158_cropped.png?raw=true
2322173_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2322173_cropped.png?raw=true
2402151_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2402151_cropped.png?raw=true
1159352_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/1159352_cropped.png?raw=true
1592594_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/1592594_cropped.png?raw=true
2404847_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2404847_cropped.png?raw=true
2323353_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2323353_cropped.png?raw=true
2350911_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2350911_cropped.png?raw=true
2337697_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2337697_cropped.png?raw=true
2356165_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2356165_cropped.png?raw=true
2403138_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2403138_cropped.png?raw=true
2404131_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2404131_cropped.png?raw=true
2391695_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2391695_cropped.png?raw=true
2348151_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2348151_cropped.png?raw=true
2372313_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2372313_cropped.png?raw=true
150310_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/150310_cropped.png?raw=true
2364060_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2364060_cropped.png?raw=true
1159982_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/1159982_cropped.png?raw=true
2327740_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2327740_cropped.png?raw=true
2319678_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2319678_cropped.png?raw=true
2337228_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2337228_cropped.png?raw=true
2368264_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2368264_cropped.png?raw=true
2398066_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2398066_cropped.png?raw=true
4432_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/4432_cropped.png?raw=true
2343669_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2343669_cropped.png?raw=true
2396082_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2396082_cropped.png?raw=true
311_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/311_cropped.png?raw=true
285872_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/285872_cropped.png?raw=true
2344429_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2344429_cropped.png?raw=true
2371811_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2371811_cropped.png?raw=true
2388360_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2388360_cropped.png?raw=true
2966_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2966_cropped.png?raw=true
2385344_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2385344_cropped.png?raw=true
2374204_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2374204_cropped.png?raw=true
2010_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2010_cropped.png?raw=true
2379069_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2379069_cropped.png?raw=true
2328622_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2328622_cropped.png?raw=true
2408350_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2408350_cropped.png?raw=true
2332205_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2332205_cropped.png?raw=true
2380507_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2380507_cropped.png?raw=true
2379342_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2379342_cropped.png?raw=true
2321307_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2321307_cropped.png?raw=true
2360952_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2360952_cropped.png?raw=true
1201_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/1201_cropped.png?raw=true
2328509_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2328509_cropped.png?raw=true
2357383_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2357383_cropped.png?raw=true
2407279_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2407279_cropped.png?raw=true
2378217_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2378217_cropped.png?raw=true
2364149_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2364149_cropped.png?raw=true
2343275_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2343275_cropped.png?raw=true
2404221_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2404221_cropped.png?raw=true
713626_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/713626_cropped.png?raw=true
2376954_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2376954_cropped.png?raw=true
2401219_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2401219_cropped.png?raw=true
2373185_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2373185_cropped.png?raw=true
2371732_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2371732_cropped.png?raw=true
2409288_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2409288_cropped.png?raw=true
2364139_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2364139_cropped.png?raw=true
2372431_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2372431_cropped.png?raw=true
912_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/912_cropped.png?raw=true
2344933_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2344933_cropped.png?raw=true
2376052_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2376052_cropped.png?raw=true
2414956_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2414956_cropped.png?raw=true
2375981_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2375981_cropped.png?raw=true
2394193_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2394193_cropped.png?raw=true
2369533_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2369533_cropped.png?raw=true
2351059_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2351059_cropped.png?raw=true
2389540_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2389540_cropped.png?raw=true
2393683_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2393683_cropped.png?raw=true
2333188_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2333188_cropped.png?raw=true
2404682_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2404682_cropped.png?raw=true
2395107_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2395107_cropped.png?raw=true
2369348_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2369348_cropped.png?raw=true
2375546_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2375546_cropped.png?raw=true
2353095_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2353095_cropped.png?raw=true
2317741_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2317741_cropped.png?raw=true
2333175_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2333175_cropped.png?raw=true
2325480_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2325480_cropped.png?raw=true
2318204_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2318204_cropped.png?raw=true
2328772_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2328772_cropped.png?raw=true
2397504_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2397504_cropped.png?raw=true
2358735_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2358735_cropped.png?raw=true
1593198_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/1593198_cropped.png?raw=true
2401317_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2401317_cropped.png?raw=true
2348099_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2348099_cropped.png?raw=true
2407657_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2407657_cropped.png?raw=true
2359943_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2359943_cropped.png?raw=true
2348912_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2348912_cropped.png?raw=true
2379586_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2379586_cropped.png?raw=true
2349819_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2349819_cropped.png?raw=true
2351584_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2351584_cropped.png?raw=true
2334284_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2334284_cropped.png?raw=true
2375568_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2375568_cropped.png?raw=true
2408783_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2408783_cropped.png?raw=true
2385797_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2385797_cropped.png?raw=true
2399680_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2399680_cropped.png?raw=true
2365162_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2365162_cropped.png?raw=true
2373497_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2373497_cropped.png?raw=true
2327020_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2327020_cropped.png?raw=true
2335579_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2335579_cropped.png?raw=true
2358904_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2358904_cropped.png?raw=true
2347389_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2347389_cropped.png?raw=true
2321472_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2321472_cropped.png?raw=true
2387150_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2387150_cropped.png?raw=true
2412679_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2412679_cropped.png?raw=true
2373028_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2373028_cropped.png?raw=true
2765_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2765_cropped.png?raw=true
2334396_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2334396_cropped.png?raw=true
2410318_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2410318_cropped.png?raw=true
2405318_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2405318_cropped.png?raw=true
2411495_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2411495_cropped.png?raw=true
2396024_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2396024_cropped.png?raw=true
2331276_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2331276_cropped.png?raw=true
2320345_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2320345_cropped.png?raw=true
2351040_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2351040_cropped.png?raw=true
2353768_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2353768_cropped.png?raw=true
2396952_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2396952_cropped.png?raw=true
2346238_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2346238_cropped.png?raw=true
2375246_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2375246_cropped.png?raw=true
2403426_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2403426_cropped.png?raw=true
2347018_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2347018_cropped.png?raw=true
2356632_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2356632_cropped.png?raw=true
2327911_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2327911_cropped.png?raw=true
2343362_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2343362_cropped.png?raw=true
4212_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/4212_cropped.png?raw=true
2387075_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2387075_cropped.png?raw=true
2372199_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2372199_cropped.png?raw=true
2360190_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2360190_cropped.png?raw=true
2352701_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2352701_cropped.png?raw=true
2397646_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2397646_cropped.png?raw=true
2324756_cropped.png,https://github.com/sid-betalol/wmt-task/blob/main/challenge-set/2324756_cropped.png?raw=true
